Line	altrad_heli	cpi135k_prelim	cpi1800_prelim	cpi400_prelim	cpi40k_prelim	cpi8200_prelim	cpq135k_prelim	cpq1800_prelim	cpq400_prelim	cpq40k_prelim	cpq8200_prelim	cpsp	cxi3300_prelim	cxq3300_prelim	cxsp	date	dep135k	dep1800	dep400	dep40k	dep8200	diurnal	dres_200_by5m[0]	dres_200_by5m[1]	dres_200_by5m[2]	dres_200_by5m[3]	dres_200_by5m[4]	dres_200_by5m[5]	dres_200_by5m[6]	dres_200_by5m[7]	dres_200_by5m[8]	dres_200_by5m[9]	dres_200_by5m[10]	dres_200_by5m[11]	dres_200_by5m[12]	dres_200_by5m[13]	dres_200_by5m[14]	dres_200_by5m[15]	dres_200_by5m[16]	dres_200_by5m[17]	dres_200_by5m[18]	dres_200_by5m[19]	dres_200_by5m[20]	dres_200_by5m[21]	dres_200_by5m[22]	dres_200_by5m[23]	dres_200_by5m[24]	dres_200_by5m[25]	dres_200_by5m[26]	dres_200_by5m[27]	dres_200_by5m[28]	dres_200_by5m[29]	dres_200_by5m[30]	dres_200_by5m[31]	dres_200_by5m[32]	dres_200_by5m[33]	dres_200_by5m[34]	dres_200_by5m[35]	dres_200_by5m[36]	dres_200_by5m[37]	dres_200_by5m[38]	dres_200_by5m[39]	dres_200_by5m[40]	dtm	fid	flight	gpsz_tx	mag_diu	mag_lag	powerline	res135k	res1800	res400	res40k	res8200	time_ssm	x_tx	y_tx
L120030	64.65043169	1075.376709	64.57505798	16.64128304	626.1091919	212.5329132	698.1987305	114.265358	43.26794052	516.446167	291.7554321	9.71E-05	34.51966858	66.26670837	2.27E-05	20230816	-29.74015045	-17.45435333	-12.68267059	-27.16293335	-25.60975266	57265.41095	198.1588287	198.1588287	181.5233154	144.2550812	114.6383133	107.8870392	102.0558395	96.53980255	84.70517731	67.37751007	53.59446716	42.63094711	33.91017151	26.97335815	21.45556831	17.0665226	13.57531929	15.01827812	17.0445118	19.34412003	21.95398712	24.91597176	28.27758026	32.09273148																		101.2143377	3615.1	29006	136.81964	57352.33805	57397.749	0.000738854	198.1588287	66.11369324	46.15740585	126.689888	107.4670105	53237.1	386202.932	7199951.655
L120030	64.58598808	1075.067627	64.52371979	16.83914757	623.5727539	211.7124939	704.0414429	113.8161774	43.20947647	516.282959	291.010498	0.000108914	34.32217026	65.92570496	2.29E-05	20230816	-29.7900238	-17.24952698	-12.15813446	-27.1185112	-25.53369904	57265.41861	201.051178	201.051178	184.3506165	146.2674103	116.051445	108.6673431	102.5673447	96.80976105	84.92312622	67.15489197	53.10425949	41.99340057	33.20723724	26.25937843	20.76519966	16.42055511	12.98492718	14.3885107	16.4072113	18.70913696	21.33401871	24.32717133	27.74026299	31.63220787																		101.3197382	3615.2	29006	136.83748	57352.36639	57397.785	0.000781607	201.051178	65.95462036	45.39287567	127.7583771	107.9050217	53237.2	386202.79	7199948.326
L120030	64.52356418	1074.273926	64.46743011	17.0376358	621.0046997	210.95224	708.9202271	113.3276367	43.06124878	516.0594482	290.3092041	0.000156547	34.12735748	65.61351776	4.12E-05	20230816	-29.82404327	-17.03359985	-11.53038788	-27.07456207	-25.45949554	57265.42628	203.7101746	203.7101746	187.0109558	148.2225037	117.4792786	109.4404831	103.0528564	97.03805542	85.07767487	66.84490204	52.51954269	41.26421738	32.42098999	25.47293091	20.01389313	15.72476864	12.35483456	13.71884251	15.73021126	18.03647423	20.68086624	23.7129612	27.18960381	31.17596817																		101.4231191	3615.3	29006	136.85532	57352.40972	57397.836	0.000307232	203.7101746	65.78118134	44.57894516	128.8308411	108.3094177	53237.3	386202.648	7199944.997
L120030	64.46381279	1072.854248	64.40349579	17.25949478	618.4008179	210.1973419	712.7214966	112.8319016	42.87272263	515.8000488	289.6195679	0.000209224	33.96248627	65.32494354	2.58E-05	20230816	-29.84112549	-16.81966782	-10.81174088	-27.03271866	-25.38872147	57265.43395	206.1472321	206.1472321	189.5165863	150.1330719	118.9338684	110.2328873	103.5523376	97.27666473	85.27544403	66.60923004	52.02892303	40.64014816	31.74429512	24.79568672	19.36808014	15.12853909	11.81700516	13.15150738	15.14662457	17.44440651	20.09076691	23.13858795	26.64876938	30.63041115																		101.5238274	3615.4	29006	136.87316	57352.45505	57397.889	0.000528952	206.1472321	65.6151123	43.67211914	129.9185638	108.7174225	53237.4	386202.506	7199941.668
L120030	64.40775426	1070.861328	64.33427429	17.52140236	615.7978516	209.4559174	715.663147	112.360733	42.68408203	515.5341187	288.9050903	0.000125578	33.84393311	65.05012512	2.24E-05	20230816	-29.84659576	-16.61102676	-10.01115799	-26.99464798	-25.31813812	57265.44162	208.4459076	208.4459076	191.9276123	152.0185089	120.40802	111.0297928	104.0410614	97.49223328	85.50167084	66.50597382	51.73051071	40.2376709	31.29817009	24.34473419	18.9361248	14.72913361	11.45679951	12.77869034	14.74267387	17.00850677	19.62257957	22.63841438	26.1177597	29.32268715																		101.6208429	3615.5	29006	136.891	57352.48738	57397.929	0.00039076	208.4459076	65.47031403	42.65475082	131.0166321	109.1051559	53237.5	386202.364	7199938.339
L120030	64.35706374	1068.514526	64.26785278	17.82355309	613.2421265	208.7853241	718.1314697	111.9381561	42.54075241	515.2862549	288.1400757	0.00016879	33.77114868	64.78494263	4.21E-05	20230816	-29.84928894	-16.43178558	-9.204463959	-26.96250534	-25.24214554	57265.44929	210.6948547	210.6948547	194.3054199	153.8931885	121.8860092	111.7910538	104.4511414	97.59314728	85.63554382	66.46347046	51.58364105	40.03510284	31.07205009	24.11564445	18.71663666	14.52635956	11.27420044	12.59977055	14.51651382	16.72484207	19.26911163	22.20042992	25.57767487																			101.7124904	3615.6	29006	136.90884	57352.50671	57397.956	0.000345447	210.6948547	65.34634399	41.56048203	132.112442	109.4072495	53237.6	386202.222	7199935.011
L120030	64.31304165	1066.078125	64.21381378	18.14571762	610.744873	208.2502441	720.4356689	111.5742493	42.49164581	515.0566406	287.3165588	0.000214315	33.72590637	64.54181671	3.09E-05	20230816	-29.85591507	-16.27524948	-8.488613129	-26.93739319	-25.15584564	57265.45695	212.9246368	212.9246368	196.6707764	155.7613068	123.361412	112.4813156	104.7153549	97.48557281	85.52297211	66.31755066	51.42498398	39.87675858	30.92185402	23.97790337	18.59331703	14.41791821	11.18016624	12.51647282	14.37794399	16.51625824	18.97258568	21.79422188	25.03549576																			101.7974694	3615.7	29006	136.92668	57352.52105	57397.978	0.000958279	212.9246368	65.2335968	40.50235367	133.2008362	109.5579681	53237.7	386202.08	7199931.682
L120030	64.27630511	1063.719604	64.17801666	18.45328712	608.2892456	207.8826294	722.6638794	111.2637787	42.56383896	514.8128052	286.4404602	0.000223866	33.68232346	64.35158539	2.87E-05	20230816	-29.86842728	-16.13804626	-7.966472626	-26.91891479	-25.05779266	57265.46462	215.100174	215.100174	198.9924316	157.6051025	124.8256989	113.0837021	104.802681	97.12807465	85.06734467	65.90364075	51.0570755	39.55509567	30.64424896	23.74080849	18.39255333	14.24913692	11.03913593	12.38186741	14.19773197	16.2799015	18.66743279	21.4051075	24.54427719																			101.8751629	3615.8	29006	136.94452	57352.54138	57398.006	0.000544002	215.100174	65.11995697	39.60718536	134.2763519	109.5273056	53237.8	386201.938	7199928.353
L120030	64.24669399	1061.418213	64.16059875	18.7124958	605.8867188	207.66745	724.694458	110.9940491	42.74763107	514.5073853	285.5288086	0.000171987	33.6207428	64.24575806	4.58E-05	20230816	-29.88427734	-16.01542664	-7.687561035	-26.90497971	-24.95064926	57265.47229	217.1703186	217.1703186	201.2151031	159.3807068	126.2440567	113.5948639	104.730278	96.5574646	84.28670502	65.15356445	50.36365891	38.93107224	30.09369278	23.26240349	17.98182106	13.89993572	10.74464035	12.08291721	13.88135529	15.94747639	18.32112122	21.04806328	24.18088531																			101.945731	3615.9	29006	136.96236	57352.56971	57398.042	0.000763925	217.1703186	64.99845886	38.95944595	135.3140869	109.3357925	53237.9	386201.7959	7199925.024
L120030	64.22373781	1058.960693	64.15552521	18.90574646	603.6188354	207.5522919	726.3204956	110.7559204	43.01126862	514.1201782	284.6138916	9.05E-05	33.53142548	64.23059082	1.63E-05	20230816	-29.89952087	-15.90608978	-7.639209747	-26.8934021	-24.84141922	57265.47996	219.1318817	219.1318817	203.3087158	161.0351563	127.5514526	114.016655	104.5548325	95.87821198	83.30755615	64.12564087	49.36045074	37.99500275	29.2464962	22.51236916	17.32880402	13.33877468	10.26746655	11.58529663	13.40029621	15.49963951	17.92787552	20.7365284	23.98519516																			102.0062672	3616	29006	136.9802	57352.60204	57398.082	0.000649051	219.1318817	64.87395477	38.57389832	136.2647095	109.0470276	53238	386201.6539	7199921.695
L120030	64.20694863	1056.140381	64.15499878	19.03709602	601.6174316	207.4710999	727.40625	110.5483017	43.31918716	513.6809692	283.7455139	0.000131983	33.41151047	64.28025818	2.13E-05	20230816	-29.91152573	-15.81222916	-7.76399231	-26.88314438	-24.74017334	57265.48756	221.0165863	221.0165863	205.2688446	162.5220337	128.6771393	114.3553391	104.3526001	95.22480011	82.30838776	62.95777893	48.15647507	36.83494186	28.17508698	21.55115509	16.48450279	12.60901451	9.644649506	10.91987133	12.77520657	14.94577217	17.4851265	20.4559288	23.93148422																			102.0358728	3616.1	29006	137.00671	57352.63044	57398.118	0.000782788	221.0165863	64.75883484	38.40229797	137.0731812	108.745224	53238.1	386201.4651	7199918.417
L120030	64.19567409	1053.00708	64.15595245	19.12225342	599.998291	207.3764954	727.9736328	110.3767319	43.6309433	513.2512207	282.9779663	0.000121971	33.26200867	64.35572052	1.62E-05	20230816	-29.91993332	-15.73657227	-7.979660034	-26.87448502	-24.65581131	57265.49517	222.8121796	222.8121796	207.0653687	163.7982483	129.5719757	114.6189346	104.1867676	94.70410156	81.43344879	61.7747879	46.86187744	35.54906082	26.96724129	20.45714188	15.51863003	11.77231312	8.93038559	10.13742828	12.04013348	14.29996109	16.98393822	20.17167282	23.9577179																			102.0599637	3616.2	29006	137.03322	57352.65283	57398.148	0.000574904	222.8121796	64.66129303	38.3661499	137.7025604	108.4992981	53238.2	386201.2762	7199915.138
L120030	64.18897542	1049.876221	64.16062927	19.17239952	598.7929077	207.2536621	728.1809082	110.2486267	43.90631485	512.8935547	282.3520203	0.000140684	33.08353424	64.43041992	3.00E-05	20230816	-29.92605209	-15.68016052	-8.215484619	-26.86835098	-24.5929718	57265.50277	224.4429932	224.4429932	208.6388245	164.8421021	130.2390289	114.8235703	104.0894318	94.35874939	80.73641968	60.616436	45.51046753	34.1689949	25.65388489	19.26078796	14.46088791	10.85715103	8.151486397	9.264147758	11.2081728	13.56014061	16.40565491	19.84828186	24.01332474																			102.0794788	3616.3	29006	137.05973	57352.67223	57398.175	0.000492595	224.4429932	64.58190918	38.4046669	138.1589661	108.3413696	53238.3	386201.0874	7199911.859
L120030	64.18521724	1047.132813	64.17437744	19.17996788	597.9197998	207.1094208	728.2194824	110.1677704	44.11974335	512.6469727	281.8867493	0.00011663	32.87125015	64.49049377	2.40E-05	20230816	-29.93083954	-15.64078903	-8.453086853	-26.86551285	-24.5516243	57265.51037	225.8125458	225.8125458	209.9378357	165.6733246	130.741806	115.0014572	104.0696564	94.17700958	80.18682098	59.42168427	44.03387451	32.63088608	24.18080902	17.91896057	13.27867603	9.840036392	7.291866302	8.28371048	10.25472832	12.6947279	15.71529961	19.45458221	24.08358574																			102.0960534	3616.4	29006	137.08624	57352.69063	57398.201	0.000757835	225.8125458	64.51409149	38.52232742	138.4961548	108.273674	53238.4	386200.8985	7199908.58
L120030	64.18320156	1045.03894	64.20526886	19.10296631	597.2287598	206.9606628	728.2007446	110.1295319	44.26931381	512.5131226	281.5799866	0.000128044	32.61228561	64.52327728	2.08E-05	20230816	-29.9344902	-15.6123848	-8.764358521	-26.86660004	-24.52907562	57265.51798	226.8408508	226.8408508	210.9359741	166.3396301	131.1719055	115.189949	104.1209641	94.11563873	79.68972778	58.02051544	42.24358749	30.75671959	22.39335823	16.30416107	11.87073708	8.642848969	6.292687416	7.135354996	9.107219696	11.62401295	14.83632469	18.93636322	24.16945267																			102.1108854	3616.5	29006	137.11275	57352.70702	57398.225	0.000579183	226.8408508	64.44226074	38.83862305	138.7886658	108.2797012	53238.5	386200.7097	7199905.301
L120030	64.18246081	1043.6604	64.26238251	18.86839294	596.5933838	206.8294678	728.1469727	110.1204758	44.36556625	512.4606323	281.4089355	0.000175452	32.2935791	64.51935577	2.31E-05	20230816	-29.93667984	-15.58596802	-9.29353714	-26.87139893	-24.52073669	57265.52558	227.500351	227.500351	211.6370697	166.8829956	131.5928955	115.4051819	104.2189865	94.11706543	79.09262085	56.11461258	39.81218338	28.24593735	20.03992081	14.2179184	10.0873251	7.156753063	5.077571392	5.738045692	7.649395943	10.19742012	13.59419346	18.12243652	24.15904236																			102.1244426	3616.6	29006	137.13926	57352.71842	57398.244	0.000363802	227.500351	64.3441391	39.57998276	139.0872192	108.3287888	53238.6	386200.5209	7199902.023
L120030	64.18266523	1042.880615	64.35147858	18.43024445	595.9758301	206.7340698	728.0558472	110.1247482	44.41729355	512.4482422	281.3321533	0.000115678	31.92160797	64.47659302	5.16E-06	20230816	-29.93735123	-15.55304337	-10.14290237	-26.87848282	-24.52045822	57265.53319	227.8437042	227.8437042	212.0842285	167.3232422	132.0091858	115.6304626	104.3270035	94.12850952	78.19046021	53.26885223	36.29049683	24.72364426	16.84348869	11.47497177	7.817559242	5.325872421	3.628359556	4.077632904	5.792715549	8.229174614	11.69042587	16.6075058	23.59274483																			102.1370546	3616.7	29006	137.16577	57352.71981	57398.253	0.000747576	227.8437042	64.20175171	40.92666626	139.3939972	108.3854523	53238.7	386200.332	7199898.744
L120030	64.18400497	1042.484497	64.47077179	17.81592369	595.4227905	206.6804504	727.9099121	110.13237	44.43557358	512.447937	281.3024292	0.000128908	31.53077888	64.39374542	1.76E-05	20230816	-29.93695068	-15.510849	-11.30381775	-26.88644791	-24.52293777	57265.54079	227.9678192	227.9678192	212.336731	167.6571503	132.3789825	115.8297501	104.4118118	94.11940002	76.63894653	48.69772339	30.94338226	19.66196442	12.49355507	7.938622475	5.04433918	3.205260992	2.036678553	2.274642229	3.565544844	5.589058876	8.760955811	13.73296356	21.52667999																			102.1485312	3616.8	29006	137.19228	57352.71121	57398.252	0.000688133	227.9678192	64.01281738	42.87881088	139.6737213	108.4233551	53238.8	386200.1432	7199895.465
L120030	64.18815683	1042.232422	64.61025238	17.1169548	595.0037842	206.659317	727.6547241	110.1402206	44.42247391	512.4472656	281.2815247	0.000182477	31.17049026	64.26183319	3.90E-05	20230816	-29.93677139	-15.46383667	-12.61392975	-26.89558411	-24.526577	57265.54839	227.9642639	227.9642639	212.4477081	167.8753357	132.6544342	115.9725952	104.4579239	94.08652496	72.80875397	38.75336075	20.62695313	10.9789505	5.843682289	3.110371828	1.65553391	0.881178319	0.469018042	0.530985117	1.044901252	2.05621314	4.046327591	7.962582588	15.6692009	30.83470154																		102.1571958	3616.9	29006	137.21879	57352.69461	57398.243	0.000666484	227.9642639	63.79228973	45.24246979	139.8861694	108.4341736	53238.9	386199.9543	7199892.186
L120030	64.19758647	1041.963135	64.75512695	16.45465088	594.7613525	206.6538544	727.2007446	110.1473236	44.35338211	512.4291992	281.240509	0.000145431	30.88497925	64.07106781	3.29E-06	20230816	-29.93795013	-15.41988373	-13.8327446	-26.90725327	-24.53211212	57265.556	227.8683777	227.8683777	212.4306946	167.9602966	132.7993622	116.0411072	104.4635086	94.04102325	76.3030777	47.87443542	30.03760529	18.84633446	11.82465649	7.419081688	4.654915333	2.920608759	1.832462192	1.713456631	2.729699135	4.348670006	6.927844524	11.0367136	17.58253288	28.01064491																		102.1619062	3617	29006	137.2453	57352.676	57398.232	0.000553822	227.8683777	63.56372452	47.61689758	140.0019073	108.421196	53239	386199.7655	7199888.907
L120030	64.21395605	1041.636841	64.89080811	15.93164349	594.6911621	206.6476288	726.4556885	110.1529465	44.18946457	512.3619385	281.1548157	0.000133163	30.70401764	63.82717896	3.77E-05	20230816	-29.94044495	-15.38601303	-14.71029663	-26.92188644	-24.53989029	57265.56354	227.6528625	227.6528625	212.2579193	167.8915558	132.7986908	116.030426	104.4316483	93.9923172	76.26577759	47.91985321	30.10934067	18.91851234	11.88701344	7.468932152	4.692932129	2.948696136	1.852745652	1.660253525	2.629635096	4.165014744	6.596865177	10.44861412	16.54930496	26.21203995	40.18458939																	102.1914435	3617.1	29006	137.28323	57352.66446	57398.228	0.000752671	227.6528625	63.35011292	49.54570389	140.0102081	108.3893661	53239.1	386199.5223	7199885.667
L120030	64.23809244	1041.265015	65.00691223	15.59523869	594.7478638	206.619812	725.3775024	110.1568756	43.91307068	512.2106934	281.0075378	0.000159866	30.64583969	63.55558777	4.05E-05	20230816	-29.94418716	-15.36693573	-15.11452866	-26.93955994	-24.55060959	57265.57109	227.2902374	227.2902374	211.9116669	167.6684113	132.6623383	115.9522171	104.3764725	93.95635986	76.18383789	47.83789444	30.03870964	18.86211967	11.84403515	7.437190533	4.670013428	2.932427883	1.841350913	1.654144764	2.608369827	4.113057613	6.485754013	10.22718525	16.12693214	25.43006325	40.09988022																	102.213214	3617.2	29006	137.32116	57352.66491	57398.236	0.000695452	227.2902374	63.16756058	50.72940445	139.9196472	108.3509064	53239.2	386199.2791	7199882.427
L120030	64.26986138	1040.876221	65.09877014	15.42463017	594.8760376	206.5448914	723.9968872	110.1595001	43.54782486	511.9428101	280.796814	0.000111772	30.71878624	63.29150009	1.06E-05	20230816	-29.94953918	-15.3644104	-15.0942955	-26.95954895	-24.56602478	57265.57863	226.782074	226.782074	211.401474	167.3071594	132.41008	115.8282166	104.3249741	93.96414948	76.10077667	47.65027237	29.83607483	18.68177032	11.69753456	7.324376106	4.586136341	2.871595383	1.798040986	1.694831252	2.663370848	4.185398579	6.577214241	10.3358736	16.24248123	25.52451706	40.11092758																	102.227352	3617.3	29006	137.35909	57352.67437	57398.253	0.000312287	226.782074	63.02337646	51.1864357	139.7452393	108.3290482	53239.3	386199.0359	7199879.187
L120030	64.3082985	1040.515991	65.16696167	15.34946346	595.0380859	206.4057617	722.3763428	110.160965	43.15053558	511.5187683	280.5381775	0.00013385	30.91793442	63.0667038	2.86E-05	20230816	-29.95668793	-15.3772583	-14.84448624	-26.9798317	-24.58813858	57265.58618	226.1366882	226.1366882	210.7361755	166.8143463	132.0467377	115.6727982	104.3023758	94.04964447	76.06723785	47.39554596	29.53094864	18.39997673	11.46455383	7.143269539	4.450788021	2.77317214	1.727892399	1.778502107	2.78491044	4.36081934	6.828494072	10.6925621	16.74320602	26.21775246	41.05369949																	102.2348218	3617.4	29006	137.39702	57352.68682	57398.273	0.000531533	226.1366882	62.91632462	51.21771622	139.4901123	108.3470688	53239.4	386198.7927	7199875.946
L120030	64.35208807	1040.229736	65.21501923	15.30528736	595.2247925	206.2047729	720.5336914	110.1612015	42.79023743	510.8959961	280.2597961	0.000124819	31.22033882	62.9014473	1.95E-05	20230816	-29.96446228	-15.40272903	-14.57181549	-26.99757767	-24.61849213	57265.59372	225.341629	225.341629	209.899292	166.1730804	131.5559082	115.4838715	104.3177185	94.23121643	74.29888153	42.38432312	24.17843819	13.7927618	7.868178844	4.488458633	2.560472965	1.460639954	0.833232462	1.040656686	1.772103071	3.017661095	5.13868475	8.750512123	14.90098476	25.37444115	42.93655396																	102.2369391	3617.5	29006	137.43495	57352.69528	57398.289	0.000417441	225.341629	62.84061432	51.14126587	139.1417694	108.4150696	53239.5	386198.5496	7199872.706
L120030	64.39965266	1040.034912	65.24702454	15.27599049	595.4508057	205.9654846	718.3829346	110.1605988	42.52382278	510.0603333	279.9928589	0.000108701	31.5839653	62.80034637	3.88E-05	20230816	-29.96954727	-15.43779755	-14.37504959	-27.01047134	-24.65688324	57265.60127	224.344223	224.344223	208.8413544	165.3519897	130.9188995	115.2504272	104.3612442	94.5009079	77.18282318	49.40592575	31.62550163	20.24397469	12.95848274	8.294926643	5.309711456	3.398828983	2.175643206	2.715795517	4.033580303	5.990793228	8.897704124	13.21513462	19.62751007	29.15136147	42.85271454																	102.2352814	3617.6	29006	137.47288	57352.70173	57398.303	0.000339888	224.344223	62.7898674	51.06853867	138.6873474	108.5249329	53239.6	386198.3064	7199869.466
L120030	64.44917204	1039.914063	65.26679993	15.26874638	595.7476196	205.7259521	715.7487793	110.1595459	42.38471222	509.0564575	279.7615967	0.000103535	31.95321083	62.74900055	1.09E-05	20230816	-29.96665192	-15.47938156	-14.27869034	-27.01803589	-24.70106506	57265.60881	223.0648041	223.0648041	207.4996185	164.3266754	130.1364136	114.9630051	104.4078217	94.82175446	78.82129669	53.28102112	36.01649857	24.34615898	16.4573307	11.1247015	7.519991398	5.083306313	3.43617487	4.336681366	6.024672508	8.369689941	11.62747192	16.15329742	22.44073868	31.17547417	42.7567215																	102.2316689	3617.7	29006	137.51081	57352.70519	57398.314	0.000962708	223.0648041	62.75809097	50.99517059	138.1295776	108.6510849	53239.7	386198.0632	7199866.225
